"('T', 's')"
,,,,2240760,,,-2.780,+4.365,13.303,9.597,-6.985,18.165,,,+4.365 - +5.256%,+5.256%,,USD,87.420,86.950,86.950 - 87.420,,,,1/6/2017,1.650,1.970,918.30M,3.220,0.790,3.440,2.920,,12/21/2016,74.112,,,,,,,,2/10/2017,2017-02-10 17:31:00 UTC+0000,87.415,,12:31pm,12:31pm - <b>87.415</b>,,,16.12B,,Mead Johnson Nutrition Company,,81.700,86.990,,11.510,29.937,,-7.399%,+5.256%,+17.951%,+12.333%,+26.231%,83.050,,27.148,25.411,,4.092,,3.010,NYQ,MJN,,,77.818,30432175,94.400,69.250,69.250 - 94.400,MJN
,,,,734740,,,12.98,+0.34,3.83,1.62,-10.45,8.75,,,+0.34 - +0.35%,+0.35%,,USD,97.86,96.41,96.41 - 97.86,,,,1/17/2017,1.88,1.99,754.10M,4.08,0.82,4.45,3.69,,12/28/2016,93.56,,,,,,,,2/10/2017,2017-02-10 17:59:00 UTC+0000,97.39,,12:59pm,12:59pm - <b>97.39</b>,,,12.19B,,"McCormick & Company, Incorporat",,97.18,96.97,,2.71,26.39,,-9.69%,+0.35%,+4.09%,+1.69%,+9.87%,97.05,7.48,23.75,21.89,,2.75,,6.65,NYQ,MKC,,,95.77,257522,107.84,88.64,88.64 - 107.84,MKC
,,,,735869,,,65.47,+5.16,3.29,26.37,-13.50,101.16,,,+5.16 - +2.29%,+2.29%,,USD,231.16,226.45,226.45 - 231.16,,,,12/30/2016,1.68,0.73,917.74M,7.14,0.98,9.09,6.34,,11/29/2016,227.19,,,,,,,,2/10/2017,2017-02-10 19:29:00 UTC+0000,230.48,,2:29pm,2:29pm - <b>230.48</b>,,,14.63B,,"Martin Marietta Materials, Inc.",,234.36,226.89,,1.44,36.37,,-5.53%,+2.29%,+1.45%,+12.92%,+78.22%,225.32,3.44,34.30,25.36,,4.12,,4.52,NYQ,MLM,,,204.11,367715,243.98,129.32,129.32 - 243.98,MLM
,,,,2076060,,,12.202,+0.615,2.795,3.886,-0.020,15.665,,,+0.615 - +0.871%,+0.871%,,USD,71.215,70.450,70.450 - 71.215,,,,2/15/2017,1.360,1.950,3.10B,3.730,1.010,4.190,3.380,,1/23/2017,68.400,,,,,,,,2/10/2017,2017-02-10 18:34:00 UTC+0000,71.195,,1:34pm,1:34pm - <b>71.195</b>,,,36.59B,,"Marsh & McLennan Companies, Inc",,75.060,70.690,,1.820,21.064,,-0.028%,+0.871%,+4.086%,+5.774%,+28.210%,70.580,5.784,19.087,16.992,,2.746,,1.910,NYQ,MMC,,,67.309,713310,71.215,55.530,55.530 - 71.215,MMC
,,,,1925020,,,17.33,+1.25,2.16,3.91,-2.84,28.76,,,+1.25 - +0.70%,+0.70%,,USD,179.58,178.19,178.19 - 179.58,,,,12/12/2016,4.44,2.54,8.68B,8.62,2.23,9.38,8.16,,11/16/2016,177.27,,,,,,,,2/10/2017,2017-02-10 19:10:00 UTC+0000,179.43,,2:10pm,2:10pm - <b>179.43</b>,,,107.07B,,3M Company Common Stock,,187.73,178.30,,2.32,21.99,,-1.56%,+0.70%,+1.22%,+2.23%,+19.09%,178.18,10.28,20.82,19.13,,3.53,,4.63,NYQ,MMM,,,175.52,862655,182.27,150.67,150.67 - 182.27,MMM
,,,,2520260,,,47.15,+0.37,-0.35,-13.39,-36.40,6.76,,,+0.37 - +0.75%,+0.75%,,USD,49.75,48.32,48.32 - 49.75,,,,,,,1.36B,7.57,1.94,8.52,2.58,,,49.78,,,,,,,,2/10/2017,2017-02-10 19:00:00 UTC+0000,49.43,,2:00pm,2:00pm - <b>49.43</b>,,,5.22B,,Mallinckrodt plc Ordinary Share,,75.38,49.02,,1.00,19.18,,-42.41%,+0.75%,-0.71%,-21.32%,+15.84%,49.06,1.04,6.53,5.80,,1.53,,6.01,NYQ,MNK,,,62.82,1431859,85.83,42.67,42.67 - 85.83,MNK
,,43.91,,2869290,43.89,,5.95,+0.12,0.03,-56.50,-11.60,6.21,,,+0.12 - +0.27%,+0.27%,,USD,44.05,43.65,43.65 - 44.05,,,,,,,1.14B,1.24,0.33,1.48,1.11,,11/8/1990,43.87,,,,,,,,2/10/2017,2017-02-10 19:06:00 UTC+0000,43.90,,2:06pm,2:06pm - <b>43.90</b>,,,25.07B,,Monster Beverage Corporation,,53.87,43.86,,1.65,39.41,,-20.90%,+0.27%,+0.07%,-56.27%,+16.47%,43.78,7.36,35.40,29.66,,8.50,,3.70,NMS,MNST,,,100.40,750119,55.50,37.69,37.69 - 55.50,MNST
,,,,6822410,,,6.58,-0.04,2.98,6.57,-0.14,12.97,,,-0.04 - -0.06%,-0.06%,,USD,72.58,72.17,72.17 - 72.58,,,,1/10/2017,2.44,3.42,9.26B,3.31,0.87,3.57,7.28,,12/20/2016,69.47,,,,,,,,2/10/2017,2017-02-10 18:26:00 UTC+0000,72.45,,1:26pm,1:26pm - <b>72.45</b>,,,140.55B,,"Altria Group, Inc.",,71.73,72.39,,2.76,9.95,,-0.19%,-0.06%,+4.29%,+9.97%,+21.81%,72.49,11.01,21.89,20.29,,7.27,,1.60,NYQ,MO,,,65.88,2166361,72.59,59.48,59.48 - 72.59,MO
,,,,1920480,,,10.04,+0.26,0.20,3.17,-6.47,24.06,,,+0.26 - +0.24%,+0.24%,,USD,107.89,106.97,106.97 - 107.89,,,,4/28/2017,2.16,1.99,4.01B,4.73,1.83,5.39,3.65,,1/4/2017,107.59,,,,,,,,2/10/2017,2017-02-10 16:33:00 UTC+0000,107.79,,11:33am,11:33am - <b>107.79</b>,,,47.27B,,Monsanto Company Common Stock,,120.50,107.50,,2.84,29.56,,-5.66%,+0.24%,+0.18%,+3.03%,+28.74%,107.53,10.71,22.79,20.00,,3.38,,2.32,NYQ,MON,,,104.62,428894,114.26,83.73,83.73 - 114.26,MON
,,,,4990680,,,27.26,+0.83,1.63,4.78,-1.33,10.46,,,+0.83 - +2.61%,+2.61%,,USD,32.76,32.08,32.08 - 32.76,,,,3/16/2017,1.10,3.43,1.09B,1.01,0.30,1.22,0.85,,11/29/2016,31.03,,,,,,,,2/10/2017,2017-02-10 18:18:00 UTC+0000,32.66,,1:18pm,1:18pm - <b>32.66</b>,,,11.48B,,Mosaic Company (The) Common Sto,,28.01,32.08,,-5.34,38.56,,-3.91%,+2.61%,+5.27%,+17.17%,+47.12%,31.83,1.17,32.34,26.77,,1.56,,6.98,NYQ,MOS,,,27.88,2393554,33.99,22.20,22.20 - 33.99,MOS
,,,,6147200,,,25.37,-0.08,0.40,5.05,-4.74,19.25,,,-0.08 - -0.16%,-0.16%,,USD,50.47,49.68,49.68 - 50.47,,,,3/10/2017,1.44,2.98,4.66B,3.11,1.23,3.77,2.21,,11/14/2016,49.45,,,,,,,,2/10/2017,2017-02-10 17:10:00 UTC+0000,49.85,,12:10pm,12:10pm - <b>49.85</b>,,,26.32B,,Marathon Petroleum Corporation,,62.26,50.37,,-16.11,22.56,,-8.68%,-0.16%,+0.80%,+11.28%,+62.91%,49.93,1.97,16.03,13.22,,0.47,,2.19,NYQ,MPC,,,44.80,900787,54.59,30.60,30.60 - 54.59,MPC
,,,,10920900,,,15.840,-0.125,2.799,2.586,-1.195,15.985,,,-0.125 - -0.194%,-0.194%,,USD,64.570,63.960,63.960 - 64.570,,,,1/9/2017,1.880,2.890,15.46B,3.810,0.870,4.220,2.040,,12/13/2016,61.466,,,,,,,,2/10/2017,2017-02-10 18:52:00 UTC+0000,64.265,,1:52pm,1:52pm - <b>64.265</b>,,,177.19B,,"Merck & Company, Inc. Common St",,68.550,64.320,,2.600,31.502,,-1.826%,-0.194%,+4.554%,+4.193%,+33.109%,64.390,4.065,16.867,15.229,,4.460,,1.350,NYQ,MRK,,,61.679,5391589,65.460,48.280,48.280 - 65.460,MRK
,,,,13578400,,,22.34,+0.16,-1.13,0.36,-3.07,9.69,,,+0.16 - +1.00%,+1.00%,,USD,16.40,16.07,16.07 - 16.40,,,,3/10/2017,0.20,1.21,858.00M,-0.93,-0.06,-0.13,-2.01,,11/14/2016,17.34,,,,,,,,2/10/2017,2017-02-10 17:31:00 UTC+0000,16.21,,12:31pm,12:31pm - <b>16.21</b>,,,13.73B,,Marathon Oil Corporation Common,,20.46,16.38,,0.86,,,-15.92%,+1.00%,-6.52%,+2.28%,+148.62%,16.05,0.72,,,,3.34,,4.10,NYQ,MRO,,,15.85,5600470,19.28,6.52,6.52 - 19.28,MRO
,,,,12422900,,,37.106,-0.155,1.483,8.341,-0.455,22.835,,,-0.155 - -0.346%,-0.346%,,USD,45.150,44.340,44.340 - 45.150,,,,2/15/2017,0.800,1.790,0.00,3.420,0.860,3.950,2.921,,1/27/2017,43.212,,,,,,,,2/10/2017,2017-02-10 19:01:00 UTC+0000,44.695,,2:01pm,2:01pm - <b>44.695</b>,,,82.78B,,Morgan Stanley Common Stock,,47.380,45.130,,0.980,15.301,,-1.008%,-0.346%,+3.431%,+22.943%,+104.460%,44.850,1.209,13.069,11.315,,2.398,,1.990,NYQ,MS,,,36.354,5813311,45.150,21.860,21.860 - 45.150,MS
,,64.17,,26053800,64.16,,8.90,+0.11,0.93,4.38,-1.74,16.13,,,+0.11 - +0.17%,+0.17%,,USD,64.30,64.05,64.05 - 64.30,,,,3/9/2017,1.56,2.45,27.74B,2.97,0.69,3.25,2.12,,11/15/2016,63.24,,,,,,,,2/10/2017,2017-02-10 17:28:00 UTC+0000,64.17,,12:28pm,12:28pm - <b>64.17</b>,,,495.88B,,Microsoft Corporation,,68.97,64.25,,2.30,30.20,,-2.64%,+0.17%,+1.47%,+7.32%,+33.59%,64.06,7.20,21.61,19.74,,5.78,,1.91,NMS,MSFT,,,59.79,262087,65.91,48.03,48.03 - 65.91,MSFT
,,,,1234620,,,-5.83,+0.23,-4.08,0.17,-9.51,17.36,,,+0.23 - +0.30%,+0.30%,,USD,78.33,77.23,77.23 - 78.33,,,,1/13/2017,1.88,2.30,1.50B,5.15,1.08,5.54,3.24,,12/13/2016,82.12,,,,,,,,2/10/2017,2017-02-10 18:18:00 UTC+0000,78.04,,1:18pm,1:18pm - <b>78.04</b>,,,12.91B,,"Motorola Solutions, Inc. Common",,83.92,77.90,,3.19,24.09,,-10.86%,+0.30%,-4.97%,+0.22%,+28.61%,77.81,,15.15,14.09,,2.13,,5.03,NYQ,MSI,,,77.87,771362,87.55,60.68,60.68 - 87.55,MSI
,,,,1027990,,,97.66,+0.24,5.92,31.48,-1.62,62.77,,,+0.24 - +0.15%,+0.15%,,USD,165.47,164.41,164.41 - 165.47,,,,12/30/2016,2.80,1.71,0.00,8.71,2.17,9.82,7.78,,11/30/2016,158.80,,,,,,,,2/10/2017,2017-02-10 17:01:00 UTC+0000,164.72,,12:01pm,12:01pm - <b>164.72</b>,,,25.73B,,M&T Bank Corporation Common Sto,,156.43,165.14,,2.51,21.17,,-0.97%,+0.15%,+3.73%,+23.63%,+61.57%,164.48,1.68,18.91,16.77,,5.03,,4.43,NYQ,MTB,,,133.24,216010,166.34,101.95,101.95 - 166.34,MTB
,,,,196385,,,16.72,+0.62,36.51,51.71,-2.55,166.52,,,+0.62 - +0.13%,+0.13%,,USD,467.65,461.75,461.75 - 467.65,,,,,,,588.24M,16.68,3.60,18.55,14.22,,,429.54,,,,,,,,2/10/2017,2017-02-10 19:08:00 UTC+0000,466.05,,2:08pm,2:08pm - <b>466.05</b>,,,12.09B,,"Mettler-Toledo International, I",,438.42,464.64,,2.31,32.77,,-0.54%,+0.13%,+8.50%,+12.48%,+55.59%,465.43,27.84,27.86,25.12,,4.81,,9.33,NYQ,MTD,,,414.34,53925,468.60,299.53,299.53 - 468.60,MTD
,,24.04,,26497600,24.03,,11.80,-0.41,0.97,5.40,-1.27,14.69,,,-0.41 - -1.68%,-1.68%,,USD,24.76,23.90,23.90 - 24.76,,,,,0.00,0.00,3.39B,2.47,0.72,2.93,-0.30,,5/7/1996,23.07,,,,,,,,2/10/2017,2017-02-10 18:12:00 UTC+0000,24.04,,1:12pm,1:12pm - <b>24.04</b>,,,26.51B,,"Micron Technology, Inc.",,29.17,24.73,,9.90,,,-5.02%,-1.68%,+4.19%,+28.94%,+157.11%,24.45,2.07,9.73,8.20,,2.07,,2.30,NMS,MU,,,18.64,7066994,25.31,9.35,9.35 - 25.31,MU
,,,,2893630,,,28.57,+0.22,-2.48,-1.19,-9.24,12.94,,,+0.22 - +0.79%,+0.79%,,USD,28.62,28.06,28.06 - 28.62,,,,3/1/2017,1.00,3.44,882.73M,0.48,0.09,0.83,-1.60,,11/9/2016,30.72,,,,,,,,2/9/2017,2017-02-09 21:01:00 UTC+0000,28.24,,4:01pm,4:01pm - <b>28.24</b>,,,4.86B,,Murphy Oil Corporation Common S,,32.56,28.29,,-1.07,,,-24.65%,+0.79%,-8.08%,-4.05%,+84.58%,28.02,0.98,58.83,34.02,,2.67,,11.18,NYQ,MUR,,,29.43,2475868,37.48,15.30,15.30 - 37.48,MUR
,,39.37,,5213820,39.36,,22.10,+0.06,1.52,-0.46,-11.04,5.76,,,+0.06 - +0.15%,+0.15%,,USD,39.46,39.00,39.00 - 39.46,,,,,0.00,0.00,3.30B,4.74,0.99,5.33,0.50,,6/27/2007,37.84,,,,,,,,2/10/2017,2017-02-10 17:51:00 UTC+0000,39.36,,12:51pm,12:51pm - <b>39.36</b>,,,21.06B,,Mylan N.V.,,49.84,39.09,,0.94,78.88,,-21.90%,+0.15%,+4.02%,-1.15%,+17.14%,39.30,1.78,8.30,7.38,,2.04,,3.73,NMS,MYL,,,39.82,1223109,50.40,33.60,33.60 - 50.40,MYL
,,15.65,,3114580,15.64,,12.71,+0.25,-0.38,0.52,-2.31,7.16,,,+0.25 - +1.62%,+1.62%,,USD,15.64,15.39,15.39 - 15.64,,,,12/16/2016,0.64,4.13,0.00,1.83,0.46,1.90,2.12,,11/30/2016,16.02,,,,,,,,2/10/2017,2017-02-10 18:49:00 UTC+0000,15.64,,1:49pm,1:49pm - <b>15.64</b>,,,4.55B,,Navient Corporation,,18.00,15.47,,2.94,7.38,,-12.87%,+1.62%,-2.40%,+3.45%,+84.43%,15.39,1.21,8.55,8.23,,2.14,,5.61,NMS,NAVI,,,15.12,776292,17.95,8.48,8.48 - 17.95,NAVI
,,,,4298100,,,22.20,+0.42,-0.19,2.11,-3.22,10.96,,,+0.42 - +1.09%,+1.09%,,USD,39.29,38.40,38.40 - 39.29,,,,2/21/2017,0.40,1.00,1.38B,-0.94,-0.13,-0.31,-6.44,,2/2/2017,39.00,,,,,,,,2/10/2017,2017-02-10 16:32:00 UTC+0000,38.81,,11:32am,11:32am - <b>38.81</b>,,,16.69B,,Noble Energy Inc. Common Stock,,46.88,38.95,,-3.28,,,-7.66%,+1.09%,-0.49%,+5.74%,+39.35%,38.39,1.73,,,,5.17,,4.33,NYQ,NBL,,,36.70,1118985,42.03,27.85,27.85 - 42.03,NBL
,,69.64,,824050,69.62,,32.75,+0.54,1.50,1.66,-2.28,9.56,,,+0.54 - +0.78%,+0.78%,,USD,69.64,69.08,69.08 - 69.64,,,,3/31/2017,1.28,1.84,1.16B,4.24,1.02,4.63,0.64,,12/14/2016,68.14,,,,,,,,2/10/2017,2017-02-10 18:06:00 UTC+0000,69.64,,1:06pm,1:06pm - <b>69.64</b>,,,11.55B,,"Nasdaq, Inc.",,76.69,69.11,,1.66,108.81,,-3.17%,+0.78%,+2.20%,+2.44%,+15.91%,69.10,2.11,16.42,15.04,,3.09,,4.82,NMS,NDAQ,,,67.98,388161,71.92,60.08,60.08 - 71.92,NDAQ
,,,,2326500,,,51.9000,+0.7707,4.9017,3.6637,-6.5593,16.0807,,,+0.7707 - +0.6183%,+0.6183%,,USD,125.4900,124.2500,124.2500 - 125.4900,,,,12/15/2016,3.4800,2.8100,7.67B,6.6300,1.7600,7.1000,6.2490,,11/22/2016,120.5190,,,,,,,,2/10/2017,2017-02-10 19:20:00 UTC+0000,125.4207,,2:20pm,2:20pm - <b>125.4207</b>,,,58.82B,,"NextEra Energy, Inc. Common Sto",,136.3300,124.5000,,2.7100,20.0705,,-4.9699%,+0.6183%,+4.0672%,+3.0090%,+14.7071%,124.6500,2.4017,18.9171,17.6649,,3.6187,,0.0300,NYQ,NEE,,,121.7570,491478,131.9800,109.3400,109.3400 - 131.9800,NEE
,,,,8052740,,,20.92,+0.42,2.45,0.54,-8.45,14.50,,,+0.42 - +1.13%,+1.13%,,USD,37.70,36.75,36.75 - 37.70,,,,12/29/2016,0.12,0.33,3.19B,1.54,0.27,1.35,-1.01,,12/6/2016,35.17,,,,,,,,2/10/2017,2017-02-10 17:01:00 UTC+0000,37.62,,12:01pm,12:01pm - <b>37.62</b>,,,19.97B,,Newmont Mining Corporation,,39.88,36.96,,1.17,,,-18.34%,+1.13%,+6.96%,+1.46%,+62.72%,37.20,1.78,24.43,27.87,,2.46,,1.25,NYQ,NEM,,,37.08,2913542,46.07,23.12,23.12 - 46.07,NEM
,,144.8600,,7326740,144.8200,,6.2310,+0.7057,10.1137,30.7607,-0.4535,60.3457,,,+0.7057 - +0.4896%,+0.4896%,,USD,145.2992,143.9700,143.9700 - 145.2992,,,,,,,437.32M,1.1200,0.2400,2.0500,0.4300,,,134.7320,,,,,,,,2/10/2017,2017-02-10 18:33:00 UTC+0000,144.8457,,1:33pm,1:33pm - <b>144.8457</b>,,,62.34B,,"Netflix, Inc.",,147.1800,144.6800,,1.6100,336.8505,,-0.3121%,+0.4896%,+7.5065%,+26.9630%,+71.4150%,144.1400,23.1327,129.3265,70.6564,,7.0255,,4.0400,NMS,NFLX,,,114.0850,3889089,145.2992,84.5000,84.5000 - 145.2992,NFLX
,,,,2440130,,,4.64,+0.78,0.13,-1.12,-8.31,20.85,,,+0.78 - +1.91%,+1.91%,,USD,42.22,41.50,41.50 - 42.22,,,,,,,579.00M,1.07,0.40,1.77,-10.37,,,41.56,,,,,,,,2/10/2017,2017-02-10 19:23:00 UTC+0000,41.69,,2:23pm,2:23pm - <b>41.69</b>,,,8.22B,,Newfield Exploration Company Co,,53.33,41.52,,1.14,,,-16.62%,+1.91%,+0.32%,-2.62%,+100.05%,40.91,8.81,38.96,23.55,,5.69,,1.93,NYQ,NFX,,,42.81,1248101,50.00,20.84,20.84 - 50.00,NFX
,,,,2813880,,,11.817,+0.215,0.232,-0.653,-4.495,1.565,,,+0.215 - +0.967%,+0.967%,,USD,22.450,22.110,22.110 - 22.450,,,,2/17/2017,0.700,3.150,1.35B,1.070,0.640,1.160,0.941,,2/8/2017,22.213,,,,,,,,2/10/2017,2017-02-10 17:38:00 UTC+0000,22.445,,12:38pm,12:38pm - <b>22.445</b>,,,7.24B,,NiSource Inc Common Stock,,24.040,22.150,,2.250,23.852,,-16.685%,+0.967%,+1.044%,-2.828%,+7.495%,22.230,1.881,20.977,19.349,,1.671,,3.080,NYQ,NI,,,23.098,877031,26.940,20.880,20.880 - 26.940,NI
,,,,8910340,,,7.4410,+0.8401,3.2965,2.7322,-9.2899,7.1401,,,+0.8401 - +1.5189%,+1.5189%,,USD,56.4700,55.6300,55.6300 - 56.4700,,,,1/3/2017,0.7200,1.3600,5.18B,2.3400,0.5800,2.6300,2.2680,,12/1/2016,52.8536,,,,,,,,2/10/2017,2017-02-10 17:10:00 UTC+0000,56.1501,,12:10pm,12:10pm - <b>56.1501</b>,,,92.90B,,"Nike, Inc. Common Stock",,61.8100,55.6300,,1.9600,24.7575,,-14.1961%,+1.5189%,+6.2370%,+5.1148%,+14.5687%,55.3100,7.4331,23.9958,21.3498,,2.7302,,2.5200,NYQ,NKE,,,53.4179,8942883,65.4400,49.0100,49.0100 - 65.4400,NKE
,,,,2968530,,,11.8790,+0.9687,2.2887,-3.4700,-11.7913,3.8707,,,+0.9687 - +2.2434%,+2.2434%,,USD,44.6100,43.2600,43.2600 - 44.6100,,,,12/6/2016,1.2400,2.9500,1.56B,2.7500,0.6800,2.8800,1.6270,,11/18/2016,41.8600,,,,,,,,2/10/2017,2017-02-10 19:12:00 UTC+0000,44.1487,,2:12pm,2:12pm - <b>44.1487</b>,,,15.78B,,Nielsen N.V. Ordinary Shares,,48.5300,43.2700,,2.0300,27.1350,,-21.0785%,+2.2434%,+5.4675%,-7.2870%,+9.6100%,43.1800,3.6350,16.7866,15.3294,,2.4588,,2.7700,NYQ,NLSN,,,47.6187,3023359,55.9400,40.2780,40.2780 - 55.9400,NLSN
,,,,1158880,,,30.04,+1.07,3.89,9.64,-17.89,55.76,,,+1.07 - +0.46%,+0.46%,,USD,236.12,234.07,234.07 - 236.12,,,,12/21/2016,3.60,1.55,3.65B,11.89,2.92,13.35,12.19,,12/1/2016,232.02,,,,,,,,2/10/2017,2017-02-10 18:05:00 UTC+0000,235.91,,1:05pm,1:05pm - <b>235.91</b>,,,41.19B,,Northrop Grumman Corporation Co,,257.72,234.58,,2.41,19.35,,-7.05%,+0.46%,+1.68%,+4.26%,+30.95%,234.84,7.82,19.84,17.67,,1.67,,1.89,NYQ,NOC,,,226.27,443664,253.80,180.15,180.15 - 253.80,NOC
,,,,3667640,,,37.24,+0.47,1.10,3.58,-4.17,12.90,,,+0.47 - +1.21%,+1.21%,,USD,39.95,39.31,39.31 - 39.95,,,,12/16/2016,0.20,0.53,-733.67M,-0.45,-0.14,0.84,-6.41,,11/30/2016,38.36,,,,,,,,2/10/2017,2017-02-10 18:10:00 UTC+0000,39.46,,1:10pm,1:10pm - <b>39.46</b>,,,14.84B,,"National Oilwell Varco, Inc. Co",,38.08,39.49,,17.21,,,-9.56%,+1.21%,+2.86%,+9.97%,+48.57%,38.99,1.05,,46.98,,2.02,,7.76,NYQ,NOV,,,35.88,1685952,43.63,26.56,26.56 - 43.63,NOV
,,,,6588320,,,9.64,+0.20,1.80,4.04,-1.70,7.59,,,+0.20 - +1.22%,+1.22%,,USD,16.64,16.32,16.32 - 16.64,,,,2/15/2017,0.12,0.72,2.77B,0.98,-0.25,0.42,-19.17,,1/30/2017,14.82,,,,,,,,2/10/2017,2017-02-10 19:29:00 UTC+0000,16.62,,2:29pm,2:29pm - <b>16.62</b>,,,5.24B,,"NRG Energy, Inc. Common Stock",,17.68,16.50,,0.15,,,-9.28%,+1.22%,+12.12%,+32.11%,+84.05%,16.42,1.70,16.96,44.92,,0.40,,2.13,NYQ,NRG,,,12.58,1549658,18.32,9.03,9.03 - 18.32,NRG
,,,,2097170,,,42.73,+0.23,6.91,20.42,-1.62,49.82,,,+0.23 - +0.19%,+0.19%,,USD,121.75,119.95,119.95 - 121.75,,,,3/10/2017,2.44,2.04,4.10B,6.14,1.60,6.85,5.62,,2/1/2017,113.97,,,,,,,,2/10/2017,2017-02-10 18:40:00 UTC+0000,120.88,,1:40pm,1:40pm - <b>120.88</b>,,,35.12B,,Norfolk Southern Corporation Co,,118.04,121.00,,1.65,21.50,,-1.32%,+0.19%,+6.06%,+20.32%,+70.11%,120.65,2.82,19.66,17.65,,3.55,,2.03,NYQ,NSC,,,100.46,1088819,122.50,71.06,71.06 - 122.50,NSC
,,39.47,,3162650,39.46,,10.10,+0.17,2.73,5.11,-0.24,18.59,,,+0.17 - +0.43%,+0.43%,,USD,39.72,38.97,38.97 - 39.72,,,,1/25/2017,0.76,1.98,715.00M,2.57,0.77,2.88,1.10,,1/4/2017,36.75,,,,,,,,2/10/2017,2017-02-10 17:30:00 UTC+0000,39.48,,12:30pm,12:30pm - <b>39.48</b>,,,10.87B,,"NetApp, Inc.",,37.04,39.43,,1.07,35.83,,-0.60%,+0.43%,+7.43%,+14.86%,+88.99%,39.31,3.89,15.36,13.71,,2.00,,4.16,NMS,NTAP,,,34.37,1020552,39.72,20.89,20.89 - 39.72,NTAP
,,85.47,,1430830,85.45,,38.88,-0.04,-1.08,8.57,-5.67,30.70,,,-0.04 - -0.05%,-0.05%,,USD,86.00,85.27,85.27 - 86.00,,,,4/1/2017,1.52,1.80,0.00,4.71,1.20,5.26,4.32,,11/30/2016,86.55,,,,,,,,2/10/2017,2017-02-10 17:01:00 UTC+0000,85.47,,12:01pm,12:01pm - <b>85.47</b>,,,19.54B,,Northern Trust Corporation,,89.31,85.81,,1.51,19.78,,-6.22%,-0.05%,-1.25%,+11.14%,+56.05%,85.51,2.20,18.15,16.25,,3.92,,2.41,NMS,NTRS,,,76.90,363604,91.14,54.77,54.77 - 91.14,NTRS
,,,,3306790,,,24.63,-0.07,0.84,6.31,-7.10,23.13,,,-0.07 - -0.11%,-0.11%,,USD,61.90,60.83,60.83 - 61.90,,,,2/10/2017,1.51,2.61,2.12B,3.58,1.06,4.01,2.48,,12/28/2016,60.07,,,,,,,,2/10/2017,2017-02-10 17:39:00 UTC+0000,60.90,,12:39pm,12:39pm - <b>60.90</b>,,,19.48B,,Nucor Corporation Common Stock,,64.65,61.63,,0.71,24.56,,-10.44%,-0.11%,+1.39%,+11.56%,+61.24%,60.97,2.48,17.01,15.19,,1.20,,2.17,NYQ,NUE,,,54.59,1945521,68.00,37.77,37.77 - 68.00,NUE
,,115.0800,,18276200,115.0500,,9.8780,-1.3174,6.3396,34.4900,-5.8574,90.3126,,,-1.3174 - -1.1320%,-1.1320%,,USD,120.7000,112.6000,112.6000 - 120.7000,,,,12/19/2016,0.5600,0.4800,1.76B,2.4100,0.6200,3.5900,1.9570,,11/23/2016,108.7230,,,,,,,,2/10/2017,2017-02-10 17:51:00 UTC+0000,115.0626,,12:51pm,12:51pm - <b>115.0626</b>,,,62.02B,,NVIDIA Corporation,,103.5000,119.9700,,1.3400,58.7954,,-4.8440%,-1.1320%,+5.8310%,+42.8061%,+364.8994%,116.3800,11.7817,42.4585,32.0509,,10.2197,,1.5000,NMS,NVDA,,,80.5726,13185561,120.9200,24.7500,24.7500 - 120.9200,NVDA
,,,,4437230,,,23.57,+0.67,0.64,-2.55,-8.45,13.58,,,+0.67 - +1.45%,+1.45%,,USD,47.20,45.93,45.93 - 47.20,,,,12/15/2016,0.76,1.72,2.35B,3.03,0.84,3.44,1.25,,11/28/2016,46.36,,,,,,,,2/10/2017,2017-02-10 19:01:00 UTC+0000,47.00,,2:01pm,2:01pm - <b>47.00</b>,,,22.75B,,Newell Brands Inc. Common Stock,,56.13,46.38,,1.23,37.66,,-15.24%,+1.45%,+1.38%,-5.15%,+40.63%,46.33,1.97,15.51,13.66,,1.69,,4.62,NYQ,NWL,,,49.55,4077375,55.45,33.42,33.42 - 55.45,NWL
,,13.700,,708794,13.650,,19.834,+0.925,1.254,0.564,-1.545,2.775,,,+0.925 - +7.255%,+7.255%,,USD,13.750,12.500,12.500 - 13.750,,,,10/19/2016,0.200,1.590,655.00M,1.390,0.000,1.610,-0.023,,9/12/2016,12.421,,,,,,,,2/10/2017,2017-02-10 18:08:00 UTC+0000,13.675,,1:08pm,1:08pm - <b>13.675</b>,,,7.95B,,News Corporation,,32.600,12.500,,0.000,,,-10.151%,+7.255%,+10.094%,+4.300%,+25.459%,12.750,0.643,,,,0.899,,2.250,NMS,NWS,,,13.111,396454,15.220,10.900,10.900 - 15.220,NWS
,,13.340,,2378480,13.330,,19.834,+0.949,1.295,0.601,-1.341,2.869,,,+0.949 - +7.659%,+7.659%,,USD,13.415,12.190,12.190 - 13.415,,,,10/19/2016,0.200,1.640,655.00M,0.390,0.140,0.490,-0.023,,9/12/2016,12.044,,,,,,,,2/10/2017,2017-02-10 17:49:00 UTC+0000,13.339,,12:49pm,12:49pm - <b>13.339</b>,,,7.75B,,News Corporation,,14.480,12.500,,3.720,,,-9.135%,+7.659%,+10.750%,+4.714%,+27.402%,12.390,0.625,34.203,27.222,,0.874,,2.880,NMS,NWSA,,,12.738,2236048,14.680,10.470,10.470 - 14.680,NWSA
