AfterHoursChangeRealtime,AnnualizedGain,Ask,AskRealtime,AverageDailyVolume,Bid,BidRealtime,BookValue,Change,ChangeFromFiftydayMovingAverage,ChangeFromTwoHundreddayMovingAverage,ChangeFromYearHigh,ChangeFromYearLow,ChangePercentRealtime,ChangeRealtime,Change_PercentChange,ChangeinPercent,Commission,Currency,DaysHigh,DaysLow,DaysRange,DaysRangeRealtime,DaysValueChange,DaysValueChangeRealtime,DividendPayDate,DividendShare,DividendYield,EBITDA,EPSEstimateCurrentYear,EPSEstimateNextQuarter,EPSEstimateNextYear,EarningsShare,ErrorIndicationreturnedforsymbolchangedinvalid,ExDividendDate,FiftydayMovingAverage,HighLimit,HoldingsGain,HoldingsGainPercent,HoldingsGainPercentRealtime,HoldingsGainRealtime,HoldingsValue,HoldingsValueRealtime,LastTradeDate,LastTradeDateTimeUTC,LastTradePriceOnly,LastTradeRealtimeWithTime,LastTradeTime,LastTradeWithTime,LowLimit,MarketCapRealtime,MarketCapitalization,MoreInfo,Name,Notes,OneyrTargetPrice,Open,OrderBookRealtime,PEGRatio,PERatio,PERatioRealtime,PercebtChangeFromYearHigh,PercentChange,PercentChangeFromFiftydayMovingAverage,PercentChangeFromTwoHundreddayMovingAverage,PercentChangeFromYearLow,PreviousClose,PriceBook,PriceEPSEstimateCurrentYear,PriceEPSEstimateNextYear,PricePaid,PriceSales,SharesOwned,ShortRatio,StockExchange,Symbol,TickerTrend,TradeDate,TwoHundreddayMovingAverage,Volume,YearHigh,YearLow,YearRange,symbol
,,,,6937610,,,36.55,+0.42,2.03,-4.59,-13.14,6.78,,,+0.42 - +0.55%,+0.55%,,USD,76.17,75.71,75.71 - 76.17,,,,1/13/2017,1.72,2.26,8.95B,4.57,1.31,5.00,3.00,,12/21/2016,74.10,,,,,,,,2/10/2017,2017-02-10 18:43:00 UTC+0000,76.13,,1:43pm,1:43pm - <b>76.13</b>,,,104.53B,,Medtronic plc. Ordinary Shares,,84.54,75.85,,2.24,25.35,,-14.72%,+0.55%,+2.74%,-5.69%,+9.78%,75.71,2.07,16.66,15.23,,3.58,,1.60,NYQ,MDT,,,80.72,1732776,89.27,69.35,69.35 - 89.27,MDT
,,,,6400930,,,61.4410,+0.5542,-0.7907,4.3505,-4.9558,17.9242,,,+0.5542 - +1.0540%,+1.0540%,,USD,53.2950,52.6600,52.6600 - 53.2950,,,,3/13/2017,1.6000,3.0800,1.81B,5.3300,1.3000,5.8500,0.6290,,2/2/2017,53.9249,,,,,,,,2/10/2017,2017-02-10 19:57:00 UTC+0000,53.1342,,2:57pm,2:57pm - <b>53.1342</b>,,,58.21B,,"MetLife, Inc. Common Stock",,59.9300,52.9000,,0.8900,84.4741,,-8.5312%,+1.0540%,-1.4663%,+8.9179%,+50.9066%,52.5800,0.8558,9.9689,9.1296,,0.9075,,2.9400,NYQ,MET,,,48.7837,3073850,58.0900,35.2100,35.2100 - 58.0900,MET
,,,,591663,,,76.40,+1.89,8.54,13.47,-2.87,63.81,,,+1.89 - +0.88%,+0.88%,,USD,219.53,209.90,209.90 - 219.53,,,,,,,1.70B,12.57,3.74,14.19,49.90,,,208.12,,,,,,,,2/10/2017,2017-02-10 16:00:00 UTC+0000,216.66,,11:00am,11:00am - <b>216.66</b>,,,16.07B,,"Mohawk Industries, Inc. Common",,235.23,212.50,,2.13,,,-1.31%,+0.88%,+4.10%,+6.63%,+41.75%,214.77,2.81,16.43,15.27,,1.82,,2.08,NYQ,MHK,,,203.19,404027,219.53,152.85,152.85 - 219.53,MHK
,,,,2240760,,,-2.780,+4.565,13.503,9.797,-6.785,18.365,,,+4.565 - +5.497%,+5.497%,,USD,87.700,86.950,86.950 - 87.700,,,,1/6/2017,1.650,1.970,918.30M,3.220,0.790,3.440,2.920,,12/21/2016,74.112,,,,,,,,2/10/2017,2017-02-10 20:18:00 UTC+0000,87.615,,3:18pm,3:18pm - <b>87.615</b>,,,16.16B,,Mead Johnson Nutrition Company,,81.700,86.990,,11.510,30.005,,-7.188%,+5.497%,+18.221%,+12.590%,+26.520%,83.050,,27.210,25.469,,4.092,,3.010,NYQ,MJN,,,77.818,35805583,94.400,69.250,69.250 - 94.400,MJN
,,,,734740,,,12.98,+0.28,3.77,1.56,-10.51,8.69,,,+0.28 - +0.29%,+0.29%,,USD,97.86,96.41,96.41 - 97.86,,,,1/17/2017,1.88,1.99,754.10M,4.08,0.82,4.45,3.69,,12/28/2016,93.56,,,,,,,,2/10/2017,2017-02-10 18:11:00 UTC+0000,97.33,,1:11pm,1:11pm - <b>97.33</b>,,,12.18B,,"McCormick & Company, Incorporat",,97.18,96.97,,2.71,26.38,,-9.75%,+0.29%,+4.03%,+1.62%,+9.80%,97.05,7.48,23.74,21.87,,2.75,,6.65,NYQ,MKC,,,95.77,267550,107.84,88.64,88.64 - 107.84,MKC
,,,,735869,,,65.47,+5.21,3.34,26.42,-13.45,101.21,,,+5.21 - +2.31%,+2.31%,,USD,231.16,226.45,226.45 - 231.16,,,,12/30/2016,1.68,0.73,917.74M,7.14,0.98,9.09,6.34,,11/29/2016,227.19,,,,,,,,2/10/2017,2017-02-10 19:17:00 UTC+0000,230.53,,2:17pm,2:17pm - <b>230.53</b>,,,14.63B,,"Martin Marietta Materials, Inc.",,234.36,226.89,,1.44,36.38,,-5.51%,+2.31%,+1.47%,+12.94%,+78.26%,225.32,3.44,34.31,25.36,,4.12,,4.52,NYQ,MLM,,,204.11,362862,243.98,129.32,129.32 - 243.98,MLM
,,,,2076060,,,12.20,+0.64,2.82,3.91,0.00,15.69,,,+0.64 - +0.91%,+0.91%,,USD,71.22,70.45,70.45 - 71.22,,,,2/15/2017,1.36,1.95,3.10B,3.73,1.01,4.19,3.38,,1/23/2017,68.40,,,,,,,,2/10/2017,2017-02-10 18:38:00 UTC+0000,71.22,,1:38pm,1:38pm - <b>71.22</b>,,,36.61B,,"Marsh & McLennan Companies, Inc",,75.06,70.69,,1.82,21.07,,+0.00%,+0.91%,+4.12%,+5.81%,+28.26%,70.58,5.78,19.09,17.00,,2.75,,1.91,NYQ,MMC,,,67.31,724483,71.22,55.53,55.53 - 71.22,MMC
,,,,1925020,,,17.33,+0.93,1.84,3.59,-3.16,28.44,,,+0.93 - +0.52%,+0.52%,,USD,179.58,178.19,178.19 - 179.58,,,,12/12/2016,4.44,2.54,8.68B,8.62,2.23,9.38,8.16,,11/16/2016,177.27,,,,,,,,2/10/2017,2017-02-10 20:00:00 UTC+0000,179.11,,3:00pm,3:00pm - <b>179.11</b>,,,106.88B,,3M Company Common Stock,,187.73,178.30,,2.32,21.95,,-1.73%,+0.52%,+1.04%,+2.04%,+18.88%,178.18,10.28,20.78,19.09,,3.53,,4.63,NYQ,MMM,,,175.52,954198,182.27,150.67,150.67 - 182.27,MMM
,,,,2520260,,,47.15,+0.37,-0.35,-13.39,-36.40,6.76,,,+0.37 - +0.75%,+0.75%,,USD,49.75,48.32,48.32 - 49.75,,,,,,,1.36B,7.57,1.94,8.52,2.58,,,49.78,,,,,,,,2/10/2017,2017-02-10 19:00:00 UTC+0000,49.43,,2:00pm,2:00pm - <b>49.43</b>,,,5.22B,,Mallinckrodt plc Ordinary Share,,75.38,49.02,,1.00,19.18,,-42.41%,+0.75%,-0.71%,-21.32%,+15.84%,49.06,1.04,6.53,5.80,,1.53,,6.01,NYQ,MNK,,,62.82,1431859,85.83,42.67,42.67 - 85.83,MNK
,,43.970,,2869290,43.960,,5.949,+0.185,0.095,-56.431,-11.535,6.272,,,+0.185 - +0.423%,+0.423%,,USD,44.050,43.650,43.650 - 44.050,,,,,,,1.14B,1.240,0.330,1.480,1.114,,11/8/1990,43.870,,,,,,,,2/10/2017,2017-02-10 19:53:00 UTC+0000,43.965,,2:53pm,2:53pm - <b>43.965</b>,,,25.10B,,Monster Beverage Corporation,,53.870,43.860,,1.650,39.466,,-20.784%,+0.423%,+0.217%,-56.208%,+16.639%,43.780,7.359,35.456,29.706,,8.499,,3.700,NMS,MNST,,,100.396,848243,55.500,37.693,37.693 - 55.500,MNST
,,,,6822410,,,6.58,-0.04,2.98,6.57,-0.14,12.97,,,-0.04 - -0.06%,-0.06%,,USD,72.58,72.17,72.17 - 72.58,,,,1/10/2017,2.44,3.42,9.26B,3.31,0.87,3.57,7.28,,12/20/2016,69.47,,,,,,,,2/10/2017,2017-02-10 18:26:00 UTC+0000,72.45,,1:26pm,1:26pm - <b>72.45</b>,,,140.55B,,"Altria Group, Inc.",,71.73,72.39,,2.76,9.95,,-0.19%,-0.06%,+4.29%,+9.97%,+21.81%,72.49,11.01,21.89,20.29,,7.27,,1.60,NYQ,MO,,,65.88,2166361,72.59,59.48,59.48 - 72.59,MO
,,,,1920480,,,10.04,+0.31,0.25,3.22,-6.42,24.11,,,+0.31 - +0.29%,+0.29%,,USD,107.94,106.97,106.97 - 107.94,,,,4/28/2017,2.16,1.99,4.01B,4.73,1.83,5.39,3.65,,1/4/2017,107.59,,,,,,,,2/10/2017,2017-02-10 19:31:00 UTC+0000,107.84,,2:31pm,2:31pm - <b>107.84</b>,,,47.29B,,Monsanto Company Common Stock,,120.50,107.50,,2.84,29.57,,-5.62%,+0.29%,+0.23%,+3.08%,+28.79%,107.53,10.71,22.80,20.01,,3.38,,2.32,NYQ,MON,,,104.62,599853,114.26,83.73,83.73 - 114.26,MON
,,,,4990680,,,27.26,+0.83,1.63,4.78,-1.33,10.46,,,+0.83 - +2.61%,+2.61%,,USD,32.76,32.08,32.08 - 32.76,,,,3/16/2017,1.10,3.43,1.09B,1.01,0.30,1.22,0.85,,11/29/2016,31.03,,,,,,,,2/10/2017,2017-02-10 18:18:00 UTC+0000,32.66,,1:18pm,1:18pm - <b>32.66</b>,,,11.48B,,Mosaic Company (The) Common Sto,,28.01,32.08,,-5.34,38.56,,-3.91%,+2.61%,+5.27%,+17.17%,+47.12%,31.83,1.17,32.34,26.77,,1.56,,6.98,NYQ,MOS,,,27.88,2393554,33.99,22.20,22.20 - 33.99,MOS
,,,,6147200,,,25.37,-0.08,0.40,5.05,-4.74,19.25,,,-0.08 - -0.16%,-0.16%,,USD,50.47,49.68,49.68 - 50.47,,,,3/10/2017,1.44,2.98,4.66B,3.11,1.23,3.77,2.21,,11/14/2016,49.45,,,,,,,,2/10/2017,2017-02-10 19:25:00 UTC+0000,49.85,,2:25pm,2:25pm - <b>49.85</b>,,,26.32B,,Marathon Petroleum Corporation,,62.26,50.37,,-16.11,22.56,,-8.68%,-0.16%,+0.80%,+11.28%,+62.91%,49.93,1.97,16.03,13.22,,0.47,,2.19,NYQ,MPC,,,44.80,1513929,54.59,30.60,30.60 - 54.59,MPC
,,,,10920900,,,15.84,,2.92,2.71,-1.07,16.11,,,,,,USD,,,,,,,1/9/2017,1.88,2.89,15.46B,3.81,0.87,4.22,2.04,,12/13/2016,61.47,,,,,,,,2/9/2017,2017-02-09 21:01:00 UTC+0000,64.39,,4:01pm,4:01pm - <b>64.39</b>,,,177.53B,,"Merck & Company, Inc.  (new)",,68.55,,,2.60,31.56,,-1.63%,,+4.76%,+4.40%,+33.37%,64.39,4.07,16.90,15.26,,4.46,,1.35,NYQ,MRK,,,61.68,40,65.46,48.28,48.28 - 65.46,MRK
,,,,13578400,,,22.34,+0.05,-1.24,0.25,-3.18,9.58,,,+0.05 - +0.31%,+0.31%,,USD,16.40,16.09,16.09 - 16.40,,,,3/10/2017,0.20,1.21,858.00M,-0.93,-0.06,-0.13,-2.01,,11/14/2016,17.34,,,,,,,,2/10/2017,2017-02-10 16:15:00 UTC+0000,16.10,,11:15am,11:15am - <b>16.10</b>,,,13.64B,,Marathon Oil Corporation Common,,20.46,16.38,,0.86,,,-16.49%,+0.31%,-7.15%,+1.59%,+146.93%,16.05,0.72,,,,3.34,,4.10,NYQ,MRO,,,15.85,3435900,19.28,6.52,6.52 - 19.28,MRO
,,,,12422900,,,37.11,+0.00,1.64,8.50,-0.18,22.99,,,+0.00 - +0.00%,+0.00%,,USD,,,,,,,2/15/2017,0.80,1.79,0.00,3.42,0.86,3.95,2.92,,1/27/2017,43.21,,,,,,,,2/9/2017,2017-02-09 21:00:00 UTC+0000,44.85,,4:00pm,4:00pm - <b>44.85</b>,,,83.06B,,Morgan Stanley Common Stock,,47.38,,,0.98,15.35,,-0.40%,+0.00%,+3.79%,+23.37%,+105.17%,44.85,1.21,13.11,11.35,,2.40,,1.99,NYQ,MS,,,36.35,4032,45.03,21.86,21.86 - 45.03,MS
,,64.08,,26053800,64.07,,8.90,+0.01,0.83,4.28,-1.84,16.03,,,+0.01 - +0.02%,+0.02%,,USD,64.30,64.03,64.03 - 64.30,,,,3/9/2017,1.56,2.45,27.74B,2.97,0.69,3.25,2.12,,11/15/2016,63.24,,,,,,,,2/10/2017,2017-02-10 20:17:00 UTC+0000,64.07,,3:17pm,3:17pm - <b>64.07</b>,,,495.10B,,Microsoft Corporation,,68.97,64.25,,2.30,30.15,,-2.79%,+0.02%,+1.32%,+7.15%,+33.38%,64.06,7.20,21.57,19.71,,5.78,,1.91,NMS,MSFT,,,59.79,4567046,65.91,48.03,48.03 - 65.91,MSFT
,,,,1234620,,,-5.83,-0.44,-4.31,-0.06,-9.74,17.13,,,-0.44 - -0.56%,-0.56%,,USD,78.78,77.75,77.75 - 78.78,,,,1/13/2017,1.88,2.30,1.50B,5.15,1.08,5.54,3.24,,12/13/2016,82.12,,,,,,,,2/9/2017,2017-02-09 21:02:00 UTC+0000,77.81,,4:02pm,4:02pm - <b>77.81</b>,,,12.87B,,"Motorola Solutions, Inc. Common",,83.92,78.50,,3.21,24.02,,-11.13%,-0.56%,-5.25%,-0.08%,+28.23%,78.25,,15.11,14.05,,2.14,,5.03,NYQ,MSI,,,77.87,1740391,87.55,60.68,60.68 - 87.55,MSI
,,,,1027990,,,97.66,+1.10,6.78,32.34,-0.76,63.63,,,+1.10 - +0.67%,+0.67%,,USD,165.98,164.41,164.41 - 165.98,,,,12/30/2016,2.80,1.71,0.00,8.71,2.17,9.82,7.78,,11/30/2016,158.80,,,,,,,,2/10/2017,2017-02-10 20:27:00 UTC+0000,165.58,,3:27pm,3:27pm - <b>165.58</b>,,,25.87B,,M&T Bank Corporation Common Sto,,156.43,165.14,,2.51,21.28,,-0.46%,+0.67%,+4.27%,+24.27%,+62.41%,164.48,1.68,19.01,16.86,,5.03,,4.43,NYQ,MTB,,,133.24,493927,166.34,101.95,101.95 - 166.34,MTB
,,,,196385,,,16.72,+4.06,35.89,51.09,-3.17,165.90,,,+4.06 - +0.88%,+0.88%,,USD,468.60,460.80,460.80 - 468.60,,,,,,,588.24M,16.68,3.60,18.55,14.22,,,429.54,,,,,,,,2/9/2017,2017-02-09 21:02:00 UTC+0000,465.43,,4:02pm,4:02pm - <b>465.43</b>,,,12.07B,,"Mettler-Toledo International, I",,438.42,460.80,,2.32,32.73,,-0.68%,+0.88%,+8.36%,+12.33%,+55.39%,461.37,27.60,27.90,25.09,,4.77,,9.33,NYQ,MTD,,,414.34,156724,468.60,299.53,299.53 - 468.60,MTD
,,24.04,,26497600,24.03,,11.80,-0.42,0.96,5.39,-1.28,14.68,,,-0.42 - -1.72%,-1.72%,,USD,24.76,23.90,23.90 - 24.76,,,,,0.00,0.00,3.39B,2.47,0.72,2.93,-0.30,,5/7/1996,23.07,,,,,,,,2/10/2017,2017-02-10 18:14:00 UTC+0000,24.03,,1:14pm,1:14pm - <b>24.03</b>,,,26.50B,,"Micron Technology, Inc.",,29.17,24.73,,9.90,,,-5.06%,-1.72%,+4.14%,+28.89%,+157.01%,24.45,2.07,9.73,8.20,,2.07,,2.30,NMS,MU,,,18.64,7152751,25.31,9.35,9.35 - 25.31,MU
,,,,2893630,,,28.57,+0.37,-2.11,-0.82,-8.87,13.31,,,+0.37 - +1.31%,+1.31%,,USD,28.93,28.31,28.31 - 28.93,,,,3/1/2017,1.00,3.44,882.73M,0.48,0.09,0.83,-1.60,,2/9/2017,30.72,,,,,,,,2/10/2017,2017-02-10 19:53:00 UTC+0000,28.61,,2:53pm,2:53pm - <b>28.61</b>,,,4.93B,,Murphy Oil Corporation Common S,,32.56,28.69,,-1.07,,,-23.67%,+1.31%,-6.87%,-2.80%,+86.99%,28.24,0.99,59.60,34.47,,2.69,,11.18,NYQ,MUR,,,29.43,1901622,37.48,15.30,15.30 - 37.48,MUR
,,39.37,,5213820,39.36,,22.10,+0.06,1.52,-0.46,-11.04,5.76,,,+0.06 - +0.15%,+0.15%,,USD,39.46,39.00,39.00 - 39.46,,,,,0.00,0.00,3.30B,4.74,0.99,5.33,0.50,,6/27/2007,37.84,,,,,,,,2/10/2017,2017-02-10 18:21:00 UTC+0000,39.36,,1:21pm,1:21pm - <b>39.36</b>,,,21.06B,,Mylan N.V.,,49.84,39.09,,0.94,78.88,,-21.90%,+0.15%,+4.02%,-1.15%,+17.14%,39.30,1.78,8.30,7.38,,2.04,,3.73,NMS,MYL,,,39.82,1303828,50.40,33.60,33.60 - 50.40,MYL
,,15.61,,3114580,15.60,,12.71,+0.21,-0.42,0.48,-2.35,7.12,,,+0.21 - +1.36%,+1.36%,,USD,15.66,15.39,15.39 - 15.66,,,,12/16/2016,0.64,4.13,0.00,1.83,0.46,1.90,2.12,,11/30/2016,16.02,,,,,,,,2/10/2017,2017-02-10 20:42:00 UTC+0000,15.60,,3:42pm,3:42pm - <b>15.60</b>,,,4.54B,,Navient Corporation,,18.00,15.47,,2.94,7.36,,-13.09%,+1.36%,-2.65%,+3.19%,+83.96%,15.39,1.21,8.52,8.21,,2.14,,5.61,NMS,NAVI,,,15.12,1076917,17.95,8.48,8.48 - 17.95,NAVI
,,,,4298100,,,22.20,+0.45,-0.16,2.14,-3.19,10.99,,,+0.45 - +1.17%,+1.17%,,USD,39.29,38.40,38.40 - 39.29,,,,2/21/2017,0.40,1.00,1.38B,-0.94,-0.13,-0.31,-6.44,,2/2/2017,39.00,,,,,,,,2/10/2017,2017-02-10 18:48:00 UTC+0000,38.84,,1:48pm,1:48pm - <b>38.84</b>,,,16.70B,,Noble Energy Inc. Common Stock,,46.88,38.95,,-3.28,,,-7.59%,+1.17%,-0.41%,+5.82%,+39.46%,38.39,1.73,,,,5.17,,4.33,NYQ,NBL,,,36.70,1767915,42.03,27.85,27.85 - 42.03,NBL
,,69.81,,824050,69.80,,32.75,+0.72,1.68,1.84,-2.10,9.74,,,+0.72 - +1.04%,+1.04%,,USD,70.00,69.08,69.08 - 70.00,,,,3/31/2017,1.28,1.84,1.16B,4.24,1.02,4.63,0.64,,12/14/2016,68.14,,,,,,,,2/10/2017,2017-02-10 20:47:00 UTC+0000,69.82,,3:47pm,3:47pm - <b>69.82</b>,,,11.58B,,"Nasdaq, Inc.",,76.69,69.11,,1.66,109.09,,-2.92%,+1.04%,+2.46%,+2.70%,+16.21%,69.10,2.11,16.47,15.08,,3.09,,4.82,NMS,NDAQ,,,67.98,728735,71.92,60.08,60.08 - 71.92,NDAQ
,,,,2326500,,,51.9000,+0.7707,4.9017,3.6637,-6.5593,16.0807,,,+0.7707 - +0.6183%,+0.6183%,,USD,125.4900,124.2500,124.2500 - 125.4900,,,,12/15/2016,3.4800,2.8100,7.67B,6.6300,1.7600,7.1000,6.2490,,11/22/2016,120.5190,,,,,,,,2/10/2017,2017-02-10 19:20:00 UTC+0000,125.4207,,2:20pm,2:20pm - <b>125.4207</b>,,,58.82B,,"NextEra Energy, Inc. Common Sto",,136.3300,124.5000,,2.7100,20.0705,,-4.9699%,+0.6183%,+4.0672%,+3.0090%,+14.7071%,124.6500,2.4017,18.9171,17.6649,,3.6187,,0.0300,NYQ,NEE,,,121.7570,491478,131.9800,109.3400,109.3400 - 131.9800,NEE
,,,,8052740,,,20.92,+0.38,2.41,0.50,-8.49,14.46,,,+0.38 - +1.02%,+1.02%,,USD,37.72,36.75,36.75 - 37.72,,,,12/29/2016,0.12,0.33,3.19B,1.54,0.27,1.35,-1.01,,12/6/2016,35.17,,,,,,,,2/10/2017,2017-02-10 19:47:00 UTC+0000,37.58,,2:47pm,2:47pm - <b>37.58</b>,,,19.95B,,Newmont Mining Corporation,,39.88,36.96,,1.17,,,-18.43%,+1.02%,+6.85%,+1.35%,+62.54%,37.20,1.78,24.40,27.84,,2.46,,1.25,NYQ,NEM,,,37.08,4061599,46.07,23.12,23.12 - 46.07,NEM
,,145.03,,7326740,145.00,,6.23,+0.89,10.30,30.94,-0.27,60.53,,,+0.89 - +0.62%,+0.62%,,USD,145.30,143.97,143.97 - 145.30,,,,,,,437.32M,1.12,0.24,2.05,0.43,,,134.73,,,,,,,,2/10/2017,2017-02-10 19:46:00 UTC+0000,145.03,,2:46pm,2:46pm - <b>145.03</b>,,,62.42B,,"Netflix, Inc.",,147.18,144.68,,1.61,337.28,,-0.19%,+0.62%,+7.64%,+27.12%,+71.63%,144.14,23.13,129.49,70.75,,7.03,,4.04,NMS,NFLX,,,114.08,4499028,145.30,84.50,84.50 - 145.30,NFLX
,,,,2440130,,,4.6440,+0.6825,0.0373,-1.2170,-8.4075,20.7525,,,+0.6825 - +1.6683%,+1.6683%,,USD,42.2200,41.4990,41.4990 - 42.2200,,,,,,,579.00M,1.0700,0.4000,1.7700,-10.3710,,,41.5552,,,,,,,,2/10/2017,2017-02-10 20:20:00 UTC+0000,41.5925,,3:20pm,3:20pm - <b>41.5925</b>,,,8.20B,,Newfield Exploration Company Co,,53.3300,41.5200,,1.1400,,,-16.8150%,+1.6683%,+0.0898%,-2.8428%,+99.5801%,40.9100,8.8092,38.8715,23.4986,,5.6865,,1.9300,NYQ,NFX,,,42.8095,1462358,50.0000,20.8400,20.8400 - 50.0000,NFX
,,,,2813880,,,11.817,+0.175,0.192,-0.693,-4.535,1.525,,,+0.175 - +0.787%,+0.787%,,USD,22.535,22.110,22.110 - 22.535,,,,2/17/2017,0.700,3.150,1.35B,1.070,0.640,1.160,0.941,,2/8/2017,22.213,,,,,,,,2/10/2017,2017-02-10 20:23:00 UTC+0000,22.405,,3:23pm,3:23pm - <b>22.405</b>,,,7.23B,,NiSource Inc Common Stock,,24.040,22.150,,2.250,23.810,,-16.834%,+0.787%,+0.864%,-3.001%,+7.304%,22.230,1.881,20.939,19.315,,1.671,,3.080,NYQ,NI,,,23.098,1774747,26.940,20.880,20.880 - 26.940,NI
,,,,8910340,,,7.44,+1.00,3.46,2.89,-9.13,7.30,,,+1.00 - +1.81%,+1.81%,,USD,56.47,55.63,55.63 - 56.47,,,,1/3/2017,0.72,1.36,5.18B,2.34,0.58,2.63,2.27,,12/1/2016,52.85,,,,,,,,2/10/2017,2017-02-10 20:21:00 UTC+0000,56.31,,3:21pm,3:21pm - <b>56.31</b>,,,93.16B,,"Nike, Inc. Common Stock",,61.81,55.63,,1.96,24.83,,-13.95%,+1.81%,+6.54%,+5.41%,+14.89%,55.31,7.43,24.06,21.41,,2.73,,2.52,NYQ,NKE,,,53.42,12628888,65.44,49.01,49.01 - 65.44,NKE
,,,,2968530,,,11.879,+0.965,2.285,-3.474,-11.795,3.867,,,+0.965 - +2.235%,+2.235%,,USD,44.610,43.260,43.260 - 44.610,,,,12/6/2016,1.240,2.950,1.56B,2.750,0.680,2.880,1.627,,11/18/2016,41.860,,,,,,,,2/10/2017,2017-02-10 19:01:00 UTC+0000,44.145,,2:01pm,2:01pm - <b>44.145</b>,,,15.78B,,Nielsen N.V. Ordinary Shares,,48.530,43.270,,2.030,27.133,,-21.085%,+2.235%,+5.459%,-7.295%,+9.601%,43.180,3.635,16.785,15.328,,2.459,,2.770,NYQ,NLSN,,,47.619,2934137,55.940,40.278,40.278 - 55.940,NLSN
,,,,1158880,,,30.04,+1.53,4.35,10.10,-17.43,56.22,,,+1.53 - +0.65%,+0.65%,,USD,236.56,234.07,234.07 - 236.56,,,,12/21/2016,3.60,1.55,3.65B,11.89,2.92,13.35,12.19,,12/1/2016,232.02,,,,,,,,2/10/2017,2017-02-10 20:45:00 UTC+0000,236.37,,3:45pm,3:45pm - <b>236.37</b>,,,41.27B,,Northrop Grumman Corporation Co,,257.72,234.58,,2.41,19.39,,-6.87%,+0.65%,+1.88%,+4.46%,+31.21%,234.84,7.82,19.88,17.71,,1.67,,1.89,NYQ,NOC,,,226.27,804617,253.80,180.15,180.15 - 253.80,NOC
,,,,3667640,,,37.24,+0.51,1.14,3.62,-4.13,12.94,,,+0.51 - +1.31%,+1.31%,,USD,39.95,39.31,39.31 - 39.95,,,,12/16/2016,0.20,0.53,-733.67M,-0.45,-0.14,0.84,-6.41,,11/30/2016,38.36,,,,,,,,2/10/2017,2017-02-10 16:00:00 UTC+0000,39.50,,11:00am,11:00am - <b>39.50</b>,,,14.85B,,"National Oilwell Varco, Inc. Co",,38.08,39.49,,17.21,,,-9.47%,+1.31%,+2.97%,+10.08%,+48.72%,38.99,1.05,,47.02,,2.02,,7.76,NYQ,NOV,,,35.88,711671,43.63,26.56,26.56 - 43.63,NOV
,,,,6588320,,,9.644,+0.105,1.702,3.945,-1.795,7.495,,,+0.105 - +0.639%,+0.639%,,USD,16.640,16.320,16.320 - 16.640,,,,2/15/2017,0.120,0.720,2.77B,0.980,-0.250,0.420,-19.168,,1/30/2017,14.823,,,,,,,,2/10/2017,2017-02-10 19:16:00 UTC+0000,16.525,,2:16pm,2:16pm - <b>16.525</b>,,,5.21B,,"NRG Energy, Inc. Common Stock",,17.680,16.500,,0.150,,,-9.798%,+0.639%,+11.480%,+31.356%,+83.001%,16.420,1.703,16.862,44.662,,0.404,,2.130,NYQ,NRG,,,12.580,1425082,18.320,9.030,9.030 - 18.320,NRG
,,,,2097170,,,42.73,+0.57,7.25,20.76,-1.28,50.16,,,+0.57 - +0.47%,+0.47%,,USD,121.75,119.95,119.95 - 121.75,,,,3/10/2017,2.44,2.04,4.10B,6.14,1.60,6.85,5.62,,2/1/2017,113.97,,,,,,,,2/10/2017,2017-02-10 18:54:00 UTC+0000,121.22,,1:54pm,1:54pm - <b>121.22</b>,,,35.22B,,Norfolk Southern Corporation Co,,118.04,121.00,,1.65,21.56,,-1.04%,+0.47%,+6.36%,+20.66%,+70.59%,120.65,2.82,19.71,17.70,,3.55,,2.03,NYQ,NSC,,,100.46,1144447,122.50,71.06,71.06 - 122.50,NSC
,,39.560,,3162650,39.550,,10.105,+0.245,2.804,5.183,-0.165,18.665,,,+0.245 - +0.623%,+0.623%,,USD,39.720,38.970,38.970 - 39.720,,,,1/25/2017,0.760,1.980,715.00M,2.570,0.770,2.880,1.102,,1/4/2017,36.751,,,,,,,,2/10/2017,2017-02-10 19:29:00 UTC+0000,39.555,,2:29pm,2:29pm - <b>39.555</b>,,,10.89B,,"NetApp, Inc.",,37.040,39.430,,1.070,35.894,,-0.415%,+0.623%,+7.630%,+15.079%,+89.349%,39.310,3.890,15.391,13.734,,2.005,,4.160,NMS,NTAP,,,34.372,1729635,39.720,20.890,20.890 - 39.720,NTAP
,,85.58,,1430830,85.54,,38.88,+0.04,-1.00,8.65,-5.59,30.78,,,+0.04 - +0.05%,+0.05%,,USD,86.04,85.27,85.27 - 86.04,,,,4/1/2017,1.52,1.80,0.00,4.71,1.20,5.26,4.32,,11/30/2016,86.55,,,,,,,,2/10/2017,2017-02-10 19:37:00 UTC+0000,85.55,,2:37pm,2:37pm - <b>85.55</b>,,,19.56B,,Northern Trust Corporation,,89.31,85.81,,1.51,19.80,,-6.13%,+0.05%,-1.16%,+11.25%,+56.20%,85.51,2.20,18.16,16.26,,3.92,,2.41,NMS,NTRS,,,76.90,671019,91.14,54.77,54.77 - 91.14,NTRS
