AfterHoursChangeRealtime,AnnualizedGain,Ask,AskRealtime,AverageDailyVolume,Bid,BidRealtime,BookValue,Change,ChangeFromFiftydayMovingAverage,ChangeFromTwoHundreddayMovingAverage,ChangeFromYearHigh,ChangeFromYearLow,ChangePercentRealtime,ChangeRealtime,Change_PercentChange,ChangeinPercent,Commission,Currency,DaysHigh,DaysLow,DaysRange,DaysRangeRealtime,DaysValueChange,DaysValueChangeRealtime,DividendPayDate,DividendShare,DividendYield,EBITDA,EPSEstimateCurrentYear,EPSEstimateNextQuarter,EPSEstimateNextYear,EarningsShare,ErrorIndicationreturnedforsymbolchangedinvalid,ExDividendDate,FiftydayMovingAverage,HighLimit,HoldingsGain,HoldingsGainPercent,HoldingsGainPercentRealtime,HoldingsGainRealtime,HoldingsValue,HoldingsValueRealtime,LastTradeDate,LastTradeDateTimeUTC,LastTradePriceOnly,LastTradeRealtimeWithTime,LastTradeTime,LastTradeWithTime,LowLimit,MarketCapRealtime,MarketCapitalization,MoreInfo,Name,Notes,OneyrTargetPrice,Open,OrderBookRealtime,PEGRatio,PERatio,PERatioRealtime,PercebtChangeFromYearHigh,PercentChange,PercentChangeFromFiftydayMovingAverage,PercentChangeFromTwoHundreddayMovingAverage,PercentChangeFromYearLow,PreviousClose,PriceBook,PriceEPSEstimateCurrentYear,PriceEPSEstimateNextYear,PricePaid,PriceSales,SharesOwned,ShortRatio,StockExchange,Symbol,TickerTrend,TradeDate,TwoHundreddayMovingAverage,Volume,YearHigh,YearLow,YearRange,symbol
,,,,5849620,,,7.56,+1.19,4.55,4.04,-6.74,12.06,,,+1.19 - +1.57%,+1.57%,,USD,77.47,75.35,75.35 - 77.47,,,,2/8/2017,1.40,1.89,7.54B,3.92,1.02,4.54,2.72,,1/23/2017,72.36,,,,,,,,2/15/2017,2017-02-15 21:02:00 UTC+0000,76.91,,4:02pm,4:02pm - <b>76.91</b>,,,66.90B,,"Lowe's Companies, Inc. Common S",,80.62,75.47,,1.22,28.23,,-8.06%,+1.57%,+6.29%,+5.55%,+18.60%,75.72,10.02,19.62,16.94,,1.05,,1.19,NYQ,LOW,,,72.87,10410213,83.65,64.85,64.85 - 83.65,LOW
,,116.750,,1902630,115.670,,39.393,+0.595,3.825,15.107,-2.915,48.495,,,+0.595 - +0.515%,+0.515%,,USD,116.368,115.030,115.030 - 116.368,,,,3/29/2017,1.800,1.550,1.62B,9.230,2.650,8.690,5.579,,12/12/2016,112.400,,,,,,,,2/15/2017,2017-02-15 21:00:00 UTC+0000,116.225,,4:00pm,4:00pm - <b>116.225</b>,,,18.93B,,Lam Research Corporation,,131.890,115.890,,0.810,20.833,,-2.447%,+0.515%,+3.403%,+14.940%,+71.600%,115.630,2.935,12.592,13.375,,2.954,,5.930,NMS,LRCX,,,101.118,1344366,119.140,67.730,67.730 - 119.140,LRCX
,,,,1481010,,,27.97,+0.09,1.37,4.17,-0.02,10.73,,,+0.09 - +0.36%,+0.36%,,USD,25.02,24.74,24.74 - 25.02,,,,12/28/2016,0.25,1.04,1.06B,0.20,0.00,1.38,0.12,,12/12/2016,23.63,,,,,,,,2/15/2017,2017-02-15 21:02:00 UTC+0000,25.00,,4:02pm,4:02pm - <b>25.00</b>,,,9.00B,,Leucadia National Corporation C,,30.00,25.00,,6.64,213.68,,-0.08%,+0.36%,+5.82%,+20.02%,+75.19%,24.91,0.89,125.00,18.12,,0.84,,4.14,NYQ,LUK,,,20.83,2224185,25.02,14.27,14.27 - 25.02,LUK
,,57.60,,5512430,57.55,,13.72,+1.98,5.59,13.40,-0.77,22.20,,,+1.98 - +3.58%,+3.58%,,USD,58.06,55.80,55.80 - 58.06,,,,3/30/2017,0.40,0.73,5.27B,3.89,1.19,4.68,3.55,,12/6/2016,51.70,,,,,,,,2/15/2017,2017-02-15 21:00:00 UTC+0000,57.29,,4:00pm,4:00pm - <b>57.29</b>,,,35.25B,,Southwest Airlines Company,,62.07,56.91,,1.37,16.15,,-1.33%,+3.58%,+10.82%,+30.54%,+63.27%,55.31,4.03,14.73,12.24,,1.67,,1.06,NYQ,LUV,,,43.89,9906530,58.06,35.09,35.09 - 58.06,LUV
,,,,2204180,,,30.33,-0.35,-0.95,4.66,-2.60,13.51,,,-0.35 - -0.60%,-0.60%,,USD,57.86,57.42,57.42 - 57.86,,,,,,,2.68B,1.64,0.40,1.86,1.87,,,58.47,,,,,,,,2/15/2017,2017-02-15 21:02:00 UTC+0000,57.52,,4:02pm,4:02pm - <b>57.52</b>,,,20.70B,,"Level 3 Communications, Inc. Co",,63.14,57.62,,-0.95,30.76,,-4.33%,-0.60%,-1.62%,+8.81%,+30.70%,57.87,1.91,35.07,30.92,,2.55,,1.73,NYQ,LVLT,,,52.86,2169745,60.12,44.01,44.01 - 60.12,LVLT
,,,,3106540,,,14.97,-0.06,2.12,9.60,-4.55,23.27,,,-0.06 - -0.06%,-0.06%,,USD,93.28,92.35,92.35 - 93.28,,,,12/13/2016,3.40,3.70,6.11B,9.98,2.68,9.00,9.13,,11/25/2016,90.97,,,,,,,,2/15/2017,2017-02-15 21:02:00 UTC+0000,93.09,,4:02pm,4:02pm - <b>93.09</b>,,,37.61B,,LyondellBasell Industries NV Or,,97.55,93.02,,8.33,10.20,,-4.66%,-0.06%,+2.33%,+11.49%,+33.33%,93.15,6.22,9.33,10.34,,1.29,,2.87,NYQ,LYB,,,83.49,1753030,97.64,69.82,69.82 - 97.64,LYB
,,,,8064690,,,12.40,+0.06,1.22,-3.73,-12.76,4.19,,,+0.06 - +0.18%,+0.18%,,USD,33.02,32.41,32.41 - 33.02,,,,1/3/2017,1.51,4.72,3.01B,3.05,0.40,3.20,2.20,,12/13/2016,31.52,,,,,,,,2/15/2017,2017-02-15 21:00:00 UTC+0000,32.74,,4:00pm,4:00pm - <b>32.74</b>,,,10.01B,,Macy's Inc Common Stock,,35.38,32.89,,0.57,14.90,,-28.04%,+0.18%,+3.86%,-10.23%,+14.68%,32.68,2.64,10.73,10.23,,0.38,,1.89,NYQ,M,,,36.47,7324394,45.50,28.55,28.55 - 45.50,M
,,,,3604770,,,5.23,+0.78,2.29,6.98,-1.41,25.07,,,+0.78 - +0.72%,+0.72%,,USD,110.06,108.77,108.77 - 110.06,,,,5/9/2017,0.88,0.82,6.25B,4.26,1.06,4.96,3.69,,1/5/2017,107.37,,,,,,,,2/15/2017,2017-02-15 21:02:00 UTC+0000,109.66,,4:02pm,4:02pm - <b>109.66</b>,,,118.54B,,Mastercard Incorporated Common,,121.93,109.00,,1.69,29.72,,-1.27%,+0.72%,+2.13%,+6.80%,+29.64%,108.88,20.81,25.74,22.11,,10.92,,1.57,NYQ,MA,,,102.68,2920031,111.07,84.59,84.59 - 111.07,MA
,,,,1433630,,,56.41,-0.58,1.41,3.69,-11.80,13.17,,,-0.58 - -0.59%,-0.59%,,USD,98.62,97.41,97.41 - 98.62,,,,1/31/2017,3.48,3.53,617.07M,2.07,0.50,2.34,2.69,,1/11/2017,96.80,,,,,,,,2/15/2017,2017-02-15 21:02:00 UTC+0000,98.21,,4:02pm,4:02pm - <b>98.21</b>,,,11.15B,,Mid-America Apartment Communiti,,104.63,97.89,,6.82,36.51,,-10.73%,-0.59%,+1.46%,+3.90%,+15.49%,98.79,1.75,47.44,41.97,,9.97,,1.98,NYQ,MAA,,,94.52,572336,110.01,85.04,85.04 - 110.01,MAA
,,,,918829,,,28.52,+0.02,-2.25,-7.47,-27.32,1.40,,,+0.02 - +0.03%,+0.03%,,USD,67.31,65.79,65.79 - 67.31,,,,3/3/2017,2.84,4.15,641.38M,0.92,0.13,0.77,3.52,,11/8/2016,69.44,,,,,,,,2/15/2017,2017-02-15 21:01:00 UTC+0000,67.19,,4:01pm,4:01pm - <b>67.19</b>,,,9.67B,,Macerich Company (The) Common S,,75.11,66.76,,-954.09,19.09,,-28.91%,+0.03%,-3.25%,-10.01%,+2.13%,67.17,2.36,104.98,87.26,,8.92,,3.18,NYQ,MAC,,,74.66,1481395,94.51,65.79,65.79 - 94.51,MAC
,,89.48,,2541430,89.00,,14.96,+1.57,5.18,13.66,0.00,28.59,,,+1.57 - +1.79%,+1.79%,,USD,89.46,87.27,87.27 - 89.46,,,,12/30/2016,1.20,1.39,1.65B,3.63,0.90,4.05,2.81,,11/21/2016,84.28,,,,,,,,2/15/2017,2017-02-15 21:00:00 UTC+0000,89.46,,4:00pm,4:00pm - <b>89.46</b>,,,34.93B,,Marriott International,,87.17,87.57,,1.64,31.85,,+0.00%,+1.79%,+6.15%,+18.02%,+46.97%,87.89,5.88,24.64,22.09,,11.49,,3.83,NMS,MAR,,,75.80,3387565,89.46,60.87,60.87 - 89.46,MAR
,,,,3349000,,,-0.32,+0.33,0.73,0.26,-3.94,6.84,,,+0.33 - +1.00%,+1.00%,,USD,33.51,33.04,33.04 - 33.51,,,,2/13/2017,0.40,1.19,1.21B,1.87,0.59,2.12,1.47,,1/11/2017,32.71,,,,,,,,2/15/2017,2017-02-15 21:02:00 UTC+0000,33.44,,4:02pm,4:02pm - <b>33.44</b>,,,10.80B,,Masco Corporation Common Stock,,37.80,33.06,,0.85,22.75,,-10.54%,+1.00%,+2.23%,+0.77%,+25.71%,33.11,,17.88,15.77,,1.45,,1.57,NYQ,MAS,,,33.18,2477684,37.38,26.60,26.60 - 37.38,MAS
,,26.01,,5232150,25.90,,7.02,+0.31,-2.13,-4.66,-8.76,0.83,,,+0.31 - +1.21%,+1.21%,,USD,26.09,25.61,25.61 - 26.09,,,,3/3/2017,1.52,5.91,824.15M,1.46,0.02,1.69,0.92,,2/14/2017,28.13,,,,,,,,2/15/2017,2017-02-15 21:00:00 UTC+0000,26.00,,4:00pm,4:00pm - <b>26.00</b>,,,8.91B,,"Mattel, Inc.",,30.33,25.63,,1.12,28.26,,-25.20%,+1.21%,-7.56%,-15.19%,+3.30%,25.69,3.66,17.81,15.38,,1.61,,4.79,NMS,MAT,,,30.66,5486246,34.76,25.17,25.17 - 34.76,MAT
,,,,3735580,,,-1.96,+0.67,3.99,8.31,-5.48,16.15,,,+0.67 - +0.53%,+0.53%,,USD,126.79,125.45,125.45 - 126.79,,,,3/15/2017,3.76,2.99,9.34B,6.17,1.57,6.62,5.44,,11/29/2016,122.49,,,,,,,,2/15/2017,2017-02-15 21:01:00 UTC+0000,126.48,,4:01pm,4:01pm - <b>126.48</b>,,,105.03B,,McDonald's Corporation Common S,,131.17,125.66,,2.35,23.25,,-4.15%,+0.53%,+3.26%,+7.03%,+14.64%,125.81,,20.50,19.11,,4.24,,2.06,NYQ,MCD,,,118.17,2974707,131.96,110.33,110.33 - 131.96,MCD
,,72.09,,3040040,71.85,,11.86,+1.12,4.71,8.83,-4.60,30.37,,,+1.12 - +1.58%,+1.58%,,USD,72.06,70.72,70.72 - 72.06,,,,3/7/2017,1.44,2.04,925.10M,3.90,1.11,4.49,0.41,,11/17/2016,67.19,,,,,,,,2/15/2017,2017-02-15 21:00:00 UTC+0000,71.90,,4:00pm,4:00pm - <b>71.90</b>,,,15.56B,,Microchip Technology Incorporat,,83.27,70.96,,0.77,174.94,,-6.01%,+1.58%,+7.00%,+14.00%,+73.13%,70.78,5.97,18.44,16.01,,5.00,,7.37,NMS,MCHP,,,63.07,5638432,76.50,41.53,41.53 - 76.50,MCHP
,,,,2085190,,,36.27,+4.32,5.89,-8.27,-49.91,34.99,,,+4.32 - +2.98%,+2.98%,,USD,149.85,144.75,144.75 - 149.85,,,,4/3/2017,1.12,0.80,4.62B,12.67,2.92,11.95,8.43,,11/29/2016,143.63,,,,,,,,2/15/2017,2017-02-15 21:02:00 UTC+0000,149.52,,4:02pm,4:02pm - <b>149.52</b>,,,31.71B,,McKesson Corporation Common Sto,,155.50,146.29,,1.47,17.74,,-25.03%,+2.98%,+4.10%,-5.24%,+30.55%,145.20,4.00,11.80,12.51,,0.16,,0.00,NYQ,MCK,,,157.79,2538250,199.43,114.53,114.53 - 199.43,MCK
,,,,1025070,,,-2.95,+0.97,8.71,6.77,-0.98,26.17,,,+0.97 - +0.89%,+0.89%,,USD,110.04,109.00,109.00 - 110.04,,,,3/10/2017,1.52,1.41,1.58B,4.71,1.09,5.07,4.64,,11/17/2016,101.14,,,,,,,,2/15/2017,2017-02-15 21:02:00 UTC+0000,109.85,,4:02pm,4:02pm - <b>109.85</b>,,,21.00B,,Moody's Corporation Common Stoc,,104.20,109.03,,2.72,23.69,,-0.88%,+0.89%,+8.61%,+6.57%,+31.27%,108.88,,23.32,21.67,,5.90,,3.55,NYQ,MCO,,,103.08,661416,110.83,83.68,83.68 - 110.83,MCO
,,45.40,,7988430,45.13,,16.34,+0.38,0.71,1.89,-1.03,6.22,,,+0.38 - +0.84%,+0.84%,,USD,45.48,44.50,44.50 - 45.48,,,,4/13/2017,0.76,1.69,4.33B,2.11,0.49,2.33,1.05,,12/28/2016,44.66,,,,,,,,2/15/2017,2017-02-15 21:00:00 UTC+0000,45.37,,4:00pm,4:00pm - <b>45.37</b>,,,69.87B,,"Mondelez International, Inc.",,49.38,44.89,,1.94,43.21,,-2.22%,+0.84%,+1.58%,+4.34%,+15.89%,44.99,2.75,21.50,19.47,,2.67,,2.07,NMS,MDLZ,,,43.48,5831927,46.40,39.15,39.15 - 46.40,MDLZ
,,,,6733760,,,36.55,+0.65,3.24,-2.69,-11.57,8.35,,,+0.65 - +0.84%,+0.84%,,USD,77.89,76.57,76.57 - 77.89,,,,1/13/2017,1.72,2.24,8.96B,4.56,1.31,4.99,3.00,,12/21/2016,74.46,,,,,,,,2/15/2017,2017-02-15 21:01:00 UTC+0000,77.70,,4:01pm,4:01pm - <b>77.70</b>,,,106.69B,,Medtronic plc. Ordinary Shares,,84.54,76.64,,2.22,25.87,,-12.96%,+0.84%,+4.35%,-3.34%,+12.04%,77.05,2.11,17.04,15.57,,3.65,,1.41,NYQ,MDT,,,80.39,4244103,89.27,69.35,69.35 - 89.27,MDT
,,,,5878610,,,61.44,+0.05,0.08,4.84,-4.16,17.76,,,+0.05 - +0.09%,+0.09%,,USD,54.15,53.57,53.57 - 54.15,,,,3/13/2017,1.60,3.02,1.81B,5.33,1.30,5.85,0.63,,2/2/2017,53.85,,,,,,,,2/15/2017,2017-02-15 21:03:00 UTC+0000,53.93,,4:03pm,4:03pm - <b>53.93</b>,,,59.08B,,"MetLife, Inc. Common Stock",,59.93,54.09,,0.90,85.74,,-7.16%,+0.09%,+0.15%,+9.85%,+49.10%,53.88,0.88,10.12,9.27,,0.93,,3.40,NYQ,MET,,,49.09,6785537,58.09,36.17,36.17 - 58.09,MET
,,,,589639,,,77.98,-1.25,13.22,19.45,-2.55,63.03,,,-1.25 - -0.56%,-0.56%,,USD,224.98,222.41,222.41 - 224.98,,,,,,,1.69B,13.26,3.78,14.32,49.90,,,209.76,,,,,,,,2/15/2017,2017-02-15 21:02:00 UTC+0000,222.98,,4:02pm,4:02pm - <b>222.98</b>,,,16.54B,,"Mohawk Industries, Inc. Common",,247.31,224.00,,2.74,,,-1.13%,-0.56%,+6.30%,+9.56%,+39.41%,224.23,2.88,16.82,15.57,,1.86,,2.90,NYQ,MHK,,,203.53,459025,225.53,159.95,159.95 - 225.53,MHK
,,,,3162350,,,-2.78,-0.36,12.17,10.13,-6.72,18.43,,,-0.36 - -0.41%,-0.41%,,USD,88.02,87.59,87.59 - 88.02,,,,1/6/2017,1.65,1.88,918.30M,3.23,0.78,3.44,2.92,,12/21/2016,75.51,,,,,,,,2/15/2017,2017-02-15 21:00:00 UTC+0000,87.68,,4:00pm,4:00pm - <b>87.68</b>,,,16.17B,,Mead Johnson Nutrition Company,,84.50,87.96,,12.17,30.03,,-7.12%,-0.41%,+16.12%,+13.06%,+26.61%,88.04,,27.15,25.49,,4.34,,2.16,NYQ,MJN,,,77.55,9097140,94.40,69.25,69.25 - 94.40,MJN
,,,,732550,,,12.98,+0.19,3.13,1.49,-10.80,8.40,,,+0.19 - +0.20%,+0.20%,,USD,97.07,95.08,95.08 - 97.07,,,,1/17/2017,1.88,1.93,754.10M,4.10,0.82,4.45,3.69,,12/28/2016,93.91,,,,,,,,2/15/2017,2017-02-15 21:02:00 UTC+0000,97.04,,4:02pm,4:02pm - <b>97.04</b>,,,12.15B,,"McCormick & Company, Incorporat",,97.18,96.67,,2.71,26.30,,-10.01%,+0.20%,+3.33%,+1.56%,+9.48%,96.85,7.46,23.67,21.81,,2.75,,6.07,NYQ,MKC,,,95.55,915488,107.84,88.64,88.64 - 107.84,MKC
,,,,693553,,,65.47,-4.41,-5.53,17.26,-21.98,88.37,,,-4.41 - -1.95%,-1.95%,,USD,226.29,219.96,219.96 - 226.29,,,,12/30/2016,1.68,0.73,917.74M,7.14,2.48,11.24,6.34,,11/29/2016,227.53,,,,,,,,2/15/2017,2017-02-15 21:00:00 UTC+0000,222.00,,4:00pm,4:00pm - <b>222.00</b>,,,14.09B,,"Martin Marietta Materials, Inc.",,233.91,224.65,,1.26,35.03,,-9.01%,-1.95%,-2.43%,+8.43%,+66.13%,226.41,3.46,24.80,19.75,,4.14,,3.07,NYQ,MLM,,,204.74,1739510,243.98,133.63,133.63 - 243.98,MLM
,,,,2024380,,,12.20,+0.69,3.96,5.19,-0.09,16.12,,,+0.69 - +0.96%,+0.96%,,USD,72.72,71.67,71.67 - 72.72,,,,2/15/2017,1.36,1.91,3.10B,3.73,1.01,4.19,3.38,,1/23/2017,68.67,,,,,,,,2/15/2017,2017-02-15 21:02:00 UTC+0000,72.63,,4:02pm,4:02pm - <b>72.63</b>,,,37.33B,,"Marsh & McLennan Companies, Inc",,75.06,71.88,,1.84,21.49,,-0.12%,+0.96%,+5.77%,+7.70%,+28.53%,71.94,5.90,19.47,17.33,,2.80,,2.24,NYQ,MMC,,,67.44,1609015,72.72,56.51,56.51 - 72.72,MMC
,,,,1886430,,,17.33,+1.27,4.24,6.17,-0.57,30.79,,,+1.27 - +0.71%,+0.71%,,USD,181.83,180.15,180.15 - 181.83,,,,3/12/2017,4.70,2.63,8.68B,8.62,2.23,9.38,8.16,,11/16/2016,177.46,,,,,,,,2/15/2017,2017-02-15 21:03:00 UTC+0000,181.70,,4:03pm,4:03pm - <b>181.70</b>,,,108.43B,,3M Company Common Stock,,187.73,180.30,,2.36,22.27,,-0.31%,+0.71%,+2.39%,+3.52%,+20.40%,180.43,10.41,21.08,19.37,,3.58,,3.68,NYQ,MMM,,,175.53,1762899,182.27,150.91,150.91 - 182.27,MMM
,,,,2564080,,,47.62,+1.36,2.86,-9.88,-33.33,9.83,,,+1.36 - +2.66%,+2.66%,,USD,52.90,50.37,50.37 - 52.90,,,,,,,1.48B,7.56,1.94,8.52,2.58,,,49.64,,,,,,,,2/15/2017,2017-02-15 21:02:00 UTC+0000,52.50,,4:02pm,4:02pm - <b>52.50</b>,,,5.50B,,Mallinckrodt plc Ordinary Share,,75.38,51.24,,1.05,20.37,,-38.83%,+2.66%,+5.76%,-15.84%,+23.04%,51.14,1.07,6.94,6.16,,1.57,,4.45,NYQ,MNK,,,62.38,2767069,85.83,42.67,42.67 - 85.83,MNK
,,43.50,,2787850,41.00,,5.95,-0.03,-0.40,-3.72,-12.15,3.63,,,-0.03 - -0.07%,-0.07%,,USD,43.59,43.13,43.13 - 43.59,,,,,,,1.14B,1.24,0.33,1.48,1.11,,11/8/1990,43.75,,,,,,,,2/15/2017,2017-02-15 21:00:00 UTC+0000,43.35,,4:00pm,4:00pm - <b>43.35</b>,,,24.75B,,Monster Beverage Corporation,,53.87,43.33,,1.69,38.91,,-21.89%,-0.07%,-0.92%,-7.91%,+9.13%,43.38,7.29,34.96,29.29,,8.42,,3.00,NMS,MNST,,,47.07,1713016,55.50,39.72,39.72 - 55.50,MNST
,,,,6544830,,,6.58,+0.29,2.36,6.21,-0.42,12.69,,,+0.29 - +0.40%,+0.40%,,USD,72.27,71.53,71.53 - 72.27,,,,1/10/2017,2.44,3.37,9.26B,3.31,0.87,3.57,7.28,,12/20/2016,69.81,,,,,,,,2/15/2017,2017-02-15 21:00:00 UTC+0000,72.17,,4:00pm,4:00pm - <b>72.17</b>,,,140.01B,,"Altria Group, Inc.",,71.73,71.72,,2.77,9.91,,-0.58%,+0.40%,+3.38%,+9.42%,+21.33%,71.88,10.92,21.80,20.22,,7.21,,1.45,NYQ,MO,,,65.96,5221276,72.59,59.48,59.48 - 72.59,MO
,,,,1846850,,,10.04,+1.17,1.07,4.17,-5.46,25.07,,,+1.17 - +1.09%,+1.09%,,USD,109.47,108.65,108.65 - 109.47,,,,4/28/2017,2.16,2.01,4.01B,4.73,1.83,5.39,3.65,,1/4/2017,107.73,,,,,,,,2/15/2017,2017-02-15 21:01:00 UTC+0000,108.80,,4:01pm,4:01pm - <b>108.80</b>,,,47.71B,,Monsanto Company Common Stock,,120.50,108.88,,2.85,29.83,,-4.78%,+1.09%,+0.99%,+3.99%,+29.94%,107.63,10.72,23.00,20.19,,3.39,,1.56,NYQ,MON,,,104.63,1860647,114.26,83.73,83.73 - 114.26,MON
,,,,4856150,,,27.37,-0.24,2.43,5.80,-0.58,11.01,,,-0.24 - -0.71%,-0.71%,,USD,34.04,33.37,33.37 - 34.04,,,,3/16/2017,0.60,1.83,1.07B,1.02,0.31,1.23,0.85,,11/29/2016,31.35,,,,,,,,2/15/2017,2017-02-15 21:02:00 UTC+0000,33.78,,4:02pm,4:02pm - <b>33.78</b>,,,11.83B,,Mosaic Company (The) Common Sto,,28.66,34.01,,1.60,39.74,,-1.69%,-0.71%,+7.75%,+20.71%,+48.35%,34.02,1.24,33.12,27.46,,1.66,,6.21,NYQ,MOS,,,27.98,4173485,34.36,22.77,22.77 - 34.36,MOS
,,,,6005470,,,25.37,-0.32,1.16,5.48,-3.95,20.00,,,-0.32 - -0.63%,-0.63%,,USD,51.15,50.27,50.27 - 51.15,,,,3/10/2017,1.44,2.87,4.66B,3.11,1.23,3.77,2.21,,2/14/2017,49.48,,,,,,,,2/15/2017,2017-02-15 21:01:00 UTC+0000,50.64,,4:01pm,4:01pm - <b>50.64</b>,,,26.74B,,Marathon Petroleum Corporation,,62.72,50.79,,-16.72,22.91,,-7.24%,-0.63%,+2.35%,+12.13%,+65.27%,50.96,2.01,16.28,13.43,,0.48,,1.84,NYQ,MPC,,,45.16,4396124,54.59,30.64,30.64 - 54.59,MPC
,,,,10660000,,,15.84,-0.50,3.28,3.30,-0.71,15.53,,,-0.50 - -0.76%,-0.76%,,USD,65.87,64.85,64.85 - 65.87,,,,1/9/2017,1.88,2.93,15.46B,3.81,0.87,4.22,2.04,,12/13/2016,61.88,,,,,,,,2/15/2017,2017-02-15 21:01:00 UTC+0000,65.16,,4:01pm,4:01pm - <b>65.16</b>,,,179.66B,,"Merck & Company, Inc. Common St",,68.55,64.90,,2.72,31.94,,-1.08%,-0.76%,+5.31%,+5.33%,+31.29%,65.66,4.15,17.10,15.55,,4.55,,1.40,NYQ,MRK,,,61.86,17806975,65.87,49.63,49.63 - 65.87,MRK
,,,,13415700,,,22.34,-0.11,-0.90,0.36,-2.98,9.78,,,-0.11 - -0.67%,-0.67%,,USD,16.57,16.19,16.19 - 16.57,,,,3/10/2017,0.20,1.24,858.00M,-0.93,-0.06,-0.13,-2.01,,2/13/2017,17.20,,,,,,,,2/15/2017,2017-02-15 21:01:00 UTC+0000,16.30,,4:01pm,4:01pm - <b>16.30</b>,,,13.81B,,Marathon Oil Corporation Common,,20.46,16.39,,0.88,,,-15.46%,-0.67%,-5.23%,+2.25%,+150.00%,16.41,0.73,,,,3.42,,5.06,NYQ,MRO,,,15.94,13229190,19.28,6.52,6.52 - 19.28,MRO
,,,,11585900,,,37.11,+0.45,3.07,9.67,-0.26,23.81,,,+0.45 - +0.98%,+0.98%,,USD,46.75,46.00,46.00 - 46.75,,,,2/15/2017,0.80,1.79,0.00,3.42,0.86,3.96,2.92,,1/27/2017,43.42,,,,,,,,2/15/2017,2017-02-15 21:00:00 UTC+0000,46.49,,4:00pm,4:00pm - <b>46.49</b>,,,86.10B,,Morgan Stanley Common Stock,,47.54,46.38,,1.00,15.92,,-0.56%,+0.98%,+7.08%,+26.26%,+104.98%,46.04,1.24,13.59,11.74,,2.46,,1.17,NYQ,MS,,,36.82,10107239,46.75,22.68,22.68 - 46.75,MS
,,64.61,,24864600,64.50,,8.90,-0.04,1.20,4.52,-1.38,16.49,,,-0.04 - -0.06%,-0.06%,,USD,64.57,64.15,64.15 - 64.57,,,,3/9/2017,1.56,2.44,27.74B,2.98,0.69,3.26,2.12,,2/14/2017,63.33,,,,,,,,2/15/2017,2017-02-15 21:00:00 UTC+0000,64.53,,4:00pm,4:00pm - <b>64.53</b>,,,498.66B,,Microsoft Corporation,,69.56,64.50,,2.34,30.37,,-2.09%,-0.06%,+1.89%,+7.53%,+34.33%,64.57,7.25,21.65,19.79,,5.82,,1.65,NMS,MSFT,,,60.01,16983842,65.91,48.04,48.04 - 65.91,MSFT
,,,,1248820,,,-5.83,+0.72,-2.32,1.19,-8.15,16.64,,,+0.72 - +0.92%,+0.92%,,USD,79.59,78.37,78.37 - 79.59,,,,1/13/2017,1.88,2.40,1.50B,5.16,1.08,5.54,3.24,,12/13/2016,81.72,,,,,,,,2/15/2017,2017-02-15 21:03:00 UTC+0000,79.40,,4:03pm,4:03pm - <b>79.40</b>,,,13.13B,,"Motorola Solutions, Inc. Common",,83.92,78.61,,3.22,24.51,,-9.31%,+0.92%,-2.84%,+1.52%,+26.51%,78.68,,15.39,14.33,,2.16,,4.24,NYQ,MSI,,,78.21,1379371,87.55,62.76,62.76 - 87.55,MSI
,,,,971614,,,97.66,+0.91,9.50,34.47,-1.67,67.18,,,+0.91 - +0.54%,+0.54%,,USD,170.80,167.98,167.98 - 170.80,,,,12/30/2016,2.80,1.68,0.00,8.71,2.17,9.82,7.78,,11/30/2016,159.63,,,,,,,,2/15/2017,2017-02-15 21:02:00 UTC+0000,169.13,,4:02pm,4:02pm - <b>169.13</b>,,,26.42B,,M&T Bank Corporation Common Sto,,156.43,168.95,,2.60,21.74,,-0.98%,+0.54%,+5.95%,+25.60%,+65.90%,168.22,1.72,19.42,17.22,,5.15,,4.65,NYQ,MTB,,,134.66,950654,170.80,101.95,101.95 - 170.80,MTB
,,,,193976,,,16.72,+1.92,32.34,49.07,-3.37,155.31,,,+1.92 - +0.41%,+0.41%,,USD,466.82,460.26,460.26 - 466.82,,,,,,,588.24M,16.69,3.60,18.57,14.22,,,432.89,,,,,,,,2/15/2017,2017-02-15 21:02:00 UTC+0000,465.23,,4:02pm,4:02pm - <b>465.23</b>,,,12.07B,,"Mettler-Toledo International, I",,443.01,462.28,,2.31,32.72,,-0.72%,+0.41%,+7.47%,+11.79%,+50.11%,463.31,27.72,27.87,25.05,,4.79,,8.49,NYQ,MTD,,,416.16,167081,468.60,309.92,309.92 - 468.60,MTD
,,23.10,,26735400,23.07,,11.80,-0.10,-0.10,4.10,-2.29,13.67,,,-0.10 - -0.43%,-0.43%,,USD,23.26,22.79,22.79 - 23.26,,,,,0.00,0.00,3.39B,2.50,0.72,2.97,-0.30,,5/7/1996,23.12,,,,,,,,2/15/2017,2017-02-15 21:00:00 UTC+0000,23.02,,4:00pm,4:00pm - <b>23.02</b>,,,25.39B,,"Micron Technology, Inc.",,29.78,23.07,,9.25,,,-9.05%,-0.43%,-0.43%,+21.66%,+146.20%,23.12,1.96,9.21,7.75,,1.96,,2.22,NMS,MU,,,18.92,27884758,25.31,9.35,9.35 - 25.31,MU
